companyName	date	datetime	id_posiblegpa	id_inidia	id_ultdia	id_efectividad	cnt_diassubio	high	low	open	close	volume	SMA20	SMA40	SMA100	SMA200
AAPL	2022-04-28	2022-04-28 10:30:00	2	1.0	0.0	0	2	162.50999450683594	159.1300048828125	159.52000427246094	161.4149932861328	15373533	158.9612953186035	162.2717727661133	165.7774951171875	169.1173602294922
AAPL	2022-04-28	2022-04-28 11:30:00	2	1.0	0.0	0	2	162.33999633789062	160.07000732421875	161.41990661621094	162.2801055908203	11878260	159.06930084228514	162.15052528381347	165.67949615478517	169.12988578796387
AAPL	2022-04-28	2022-04-28 12:30:00	2	1.0	0.0	0	2	163.69000244140625	162.1300048828125	162.2899932861328	163.4600067138672	11496526	159.19175643920897	162.0514003753662	165.60549621582032	169.1425858306885
AAPL	2022-04-28	2022-04-28 13:30:00	2	1.0	0.0	0	2	163.99000549316406	162.94000244140625	163.47500610351562	163.0930938720703	10624158	159.23591079711915	161.9479778289795	165.52742721557618	169.15107627868653
AAPL	2022-04-28	2022-04-28 14:30:00	2	1.0	0.0	0	2	164.51499938964844	162.8800048828125	163.10000610351562	163.9199981689453	12389175	159.28941040039064	161.77860260009766	165.45472717285156	169.16172630310058
AAPL	2022-04-28	2022-04-28 15:30:00	2	1.0	0.0	0	2	164.1199951171875	162.5500030517578	163.92999267578125	164.05499267578125	13223821	159.51315994262694	161.60022735595703	165.37847717285158	169.16910125732423
AAPL	2022-04-29	2022-04-29 09:30:00	2	0.0	1.0	0	2	166.1999969482422	160.7899932861328	161.83999633789062	163.1199951171875	37282362	159.7176597595215	161.43485221862792	165.28315505981445	169.17155120849608
AAPL	2022-06-17	2022-06-17 09:30:00	3	1.0	0.0	1	3	132.58999633789062	130.00999450683594	130.06500244140625	131.0399932861328	34321032	132.56454010009764	134.75622749328613	142.66276504516603	143.71796142578125
AAPL	2022-06-17	2022-06-17 10:30:00	3	1.0	0.0	1	3	132.53970336914062	129.80999755859375	131.0500030517578	132.50999450683594	13343305	132.57453994750978	134.4181022644043	142.55036499023439	143.59603637695312
AAPL	2022-06-17	2022-06-17 11:30:00	3	1.0	0.0	1	3	132.8300018310547	131.0800018310547	132.5146942138672	131.88999938964844	10486389	132.50604019165038	134.07697715759278	142.39015502929686	143.47308639526366
AAPL	2022-06-17	2022-06-17 12:30:00	3	1.0	0.0	1	3	133.07899475097656	131.66000366210938	131.89869689941406	132.4490966796875	8957568	132.4806701660156	133.79782943725587	142.23179595947266	143.34893188476562
AAPL	2022-06-17	2022-06-17 13:30:00	3	1.0	0.0	1	3	132.5399932861328	131.64999389648438	132.4499969482422	132.21499633789062	7762871	132.47198486328125	133.53820419311523	142.07234588623047	143.24395683288574
AAPL	2022-06-17	2022-06-17 14:30:00	3	1.0	0.0	1	3	132.44000244140625	131.0428009033203	132.2100067138672	131.97760009765625	11037477	132.4278648376465	133.40039405822753	141.9069218444824	143.14256134033204
AAPL	2022-06-17	2022-06-17 15:30:00	3	1.0	0.0	1	3	132.13999938964844	131.39999389648438	131.97000122070312	131.44000244140625	12045282	132.29204025268555	133.2513942718506	141.73647186279297	143.03338638305664
AAPL	2022-06-21	2022-06-21 09:30:00	3	0.0	0.0	1	3	136.8000030517578	133.32000732421875	133.4199981689453	136.34530639648438	25725582	132.40580520629882	133.2106517791748	141.60962493896486	142.94845291137696
AAPL	2022-06-21	2022-06-21 10:30:00	3	0.0	0.0	1	3	137.05999755859375	136.27999877929688	136.34500122070312	136.57339477539062	8972291	132.5014747619629	133.1727367401123	141.4788589477539	142.87036987304688
AAPL	2022-06-21	2022-06-21 11:30:00	3	0.0	0.0	1	3	136.72000122070312	135.6999969482422	136.5800018310547	136.0050048828125	7705748	132.59122467041016	133.12386169433594	141.3590089416504	142.7884948730469
AAPL	2022-06-21	2022-06-21 12:30:00	3	0.0	0.0	1	3	136.17999267578125	135.7100067138672	136.00999450683594	135.88999938964844	5083979	132.730224609375	133.04936180114746	141.23600997924805	142.7071949005127
AAPL	2022-06-21	2022-06-21 13:30:00	3	0.0	0.0	1	3	136.1168975830078	135.53500366210938	135.88999938964844	135.8800048828125	5079926	132.69477005004882	133.0183620452881	141.09781005859375	142.60959495544432
AAPL	2022-06-21	2022-06-21 14:30:00	3	0.0	0.0	1	3	136.41000366210938	135.47000122070312	135.88999938964844	136.08999633789062	7851441	132.72677001953124	133.09911193847657	140.96311004638673	142.5213949584961
AAPL	2022-06-21	2022-06-21 15:30:00	3	0.0	0.0	1	3	136.25	135.5850067138672	136.08999633789062	135.86000061035156	7467618	132.96176986694337	133.14198684692383	140.82031005859375	142.43194496154786
AAPL	2022-06-22	2022-06-22 09:30:00	3	0.0	0.0	1	3	137.50999450683594	133.92999267578125	134.7899932861328	137.27000427246094	19087365	133.27976989746094	133.21923713684083	140.69271011352538	142.34505950927735
AAPL	2022-06-22	2022-06-22 10:30:00	3	0.0	0.0	1	3	137.75999450683594	136.2100067138672	137.27830505371094	136.47720336914062	10479489	133.55313034057616	133.29841728210448	140.5699821472168	142.2497705078125
AAPL	2022-06-22	2022-06-22 11:30:00	3	0.0	0.0	1	3	136.9842987060547	135.13999938964844	136.47500610351562	135.6300048828125	7791665	133.7721305847168	133.35471000671387	140.4347102355957	142.15187049865722
AAPL	2022-06-22	2022-06-22 12:30:00	3	0.0	0.0	1	3	136.45689392089844	135.52000427246094	135.6300048828125	136.3699951171875	6213027	134.10638046264648	133.45633506774902	140.31161026000976	142.06107048034667
AAPL	2022-06-22	2022-06-22 13:30:00	3	0.0	0.0	1	3	136.97000122070312	135.91000366210938	136.3699951171875	136.49000549316406	6400982	134.42513046264648	133.57158508300782	140.19591033935546	141.97652000427246
AAPL	2022-06-22	2022-06-22 14:30:00	3	0.0	0.0	1	3	136.68060302734375	135.72000122070312	136.5	135.87640380859375	6584700	134.71395034790038	133.6702453613281	140.07135238647462	141.89160202026366
AAPL	2022-06-22	2022-06-22 15:30:00	3	0.0	0.0	1	3	135.9499969482422	134.97999572753906	135.8800048828125	135.30999755859375	6932129	134.92745056152344	133.74599533081056	139.92855239868163	141.81045204162598
AAPL	2022-10-03	2022-10-03 09:30:00	4	1.0	0.0	1	2	141.05999755859375	137.68499755859375	138.2100067138672	140.89999389648438	30857431	143.28271942138673	147.00418510437012	151.1075830078125	155.91844024658204
AAPL	2022-10-03	2022-10-03 10:30:00	4	1.0	0.0	1	2	141.5850067138672	140.77000427246094	140.91000366210938	140.82220458984375	14648705	142.9663299560547	146.7827075958252	150.88140502929687	155.7832007598877
AAPL	2022-10-03	2022-10-03 11:30:00	4	1.0	0.0	1	2	141.25999450683594	140.0800018310547	140.82229614257812	140.9199981689453	10113895	142.6168296813965	146.57520751953126	150.71240493774414	155.6491007232666
AAPL	2022-10-03	2022-10-03 12:30:00	4	1.0	0.0	1	2	142.17999267578125	140.81500244140625	140.91000366210938	142.0	11395010	142.32144470214843	146.38095741271974	150.5678059387207	155.52125068664552
AAPL	2022-10-03	2022-10-03 13:30:00	4	1.0	0.0	1	2	142.97000122070312	141.8800048828125	142.0	142.88499450683594	9769829	141.99469451904298	146.19033241271973	150.43412887573243	155.39563415527343
AAPL	2022-10-03	2022-10-03 14:30:00	4	1.0	0.0	1	2	143.07000732421875	142.4499969482422	142.8800048828125	142.90499877929688	14343788	141.65044479370118	145.92327499389648	150.29807891845704	155.274259185791
AAPL	2022-10-03	2022-10-03 15:30:00	4	1.0	0.0	1	2	143.02000427246094	142.22000122070312	142.89999389648438	142.52000427246094	10865050	141.60494003295898	145.69340019226075	150.17272903442384	155.15044219970704
AAPL	2022-10-04	2022-10-04 09:30:00	4	0.0	0.0	1	2	146.10000610351562	144.5	145.02999877929688	145.72000122070312	22873405	141.7469398498535	145.5647201538086	150.0894290161133	155.03864219665527
AAPL	2022-10-04	2022-10-04 10:30:00	4	0.0	0.0	1	2	146.22000122070312	145.0399932861328	145.72000122070312	145.22999572753906	13686825	141.86518936157228	145.42672004699708	150.0032289123535	154.92544219970702
AAPL	2022-10-04	2022-10-04 11:30:00	4	0.0	0.0	1	2	145.7899932861328	144.9600067138672	145.22999572753906	145.47500610351562	8523497	142.02318954467773	145.29734535217284	149.90807891845702	154.81421722412108
AAPL	2022-10-04	2022-10-04 12:30:00	4	0.0	0.0	1	2	145.60000610351562	144.25999450683594	145.4709014892578	144.88999938964844	7221759	142.20218963623046	145.12772026062012	149.7976789855957	154.7026171875
AAPL	2022-10-04	2022-10-04 13:30:00	4	0.0	0.0	1	2	145.52999877929688	144.6300048828125	144.88009643554688	145.10789489746094	6514479	142.3832145690918	144.98366775512696	149.69555786132813	154.59230667114258
AAPL	2022-10-04	2022-10-04 14:30:00	4	0.0	0.0	1	2	146.08999633789062	145.0399932861328	145.10220336914062	145.72999572753906	8556836	142.54021453857422	144.80717010498046	149.60220779418944	154.48459266662599
AAPL	2022-10-04	2022-10-04 15:30:00	4	0.0	0.0	1	2	146.22000122070312	145.52000427246094	145.72999572753906	146.16000366210938	8956216	142.73721466064453	144.66917037963867	149.5207078552246	154.3773176574707
AAPL	2022-11-30	2022-11-30 09:30:00	5	1.0	0.0	0	1	142.3699951171875	140.5500030517578	141.39500427246094	141.5	14716115	144.53812103271486	146.99356079101562	146.75800399780275	146.600986328125
AAPL	2022-11-30	2022-11-30 10:30:00	5	1.0	0.0	0	1	141.91000366210938	140.99000549316406	141.50999450683594	141.7899932861328	7634251	144.0688705444336	146.7555606842041	146.76780395507814	146.58593429565428
AAPL	2022-11-30	2022-11-30 11:30:00	5	1.0	0.0	0	1	142.01499938964844	140.75	141.7899932861328	140.9199981689453	5848332	143.55787048339843	146.56981048583984	146.7806039428711	146.57298431396484
AAPL	2022-11-30	2022-11-30 12:30:00	5	1.0	0.0	0	1	141.72000122070312	140.67999267578125	140.91000366210938	141.55999755859375	5078997	143.21587524414062	146.4000602722168	146.81939498901366	146.56345932006835
AAPL	2022-11-30	2022-11-30 13:30:00	5	1.0	0.0	0	1	146.52999877929688	141.1300048828125	141.55499267578125	146.29429626464844	19177034	143.139315032959	146.36289253234864	146.88319290161132	146.58148078918458
AAPL	2022-11-30	2022-11-30 14:30:00	5	1.0	0.0	0	1	147.10000610351562	145.64500427246094	146.28759765625	147.0800018310547	12567179	143.08481521606444	146.32589263916014	146.9588929748535	146.5998458099365
AAPL	2022-11-30	2022-11-30 15:30:00	5	1.0	0.0	0	1	148.02999877929688	147.0500030517578	147.0749969482422	148.02999877929688	14139009	143.22981491088868	146.31839256286622	147.0674949645996	146.62304580688476
AAPL	2022-12-08	2022-12-08 09:30:00	6	1.0	0.0	0	2	143.36000061035156	141.10000610351562	142.36000061035156	143.14999389648438	13831865	143.36703567504884	145.20088310241698	146.70674850463868	146.11272972106934
AAPL	2022-12-08	2022-12-08 10:30:00	6	1.0	0.0	0	2	143.52000427246094	142.14999389648438	143.15499877929688	142.69500732421875	8313935	143.14228591918945	145.22925834655763	146.64593963623048	146.08635475158692
AAPL	2022-12-08	2022-12-08 11:30:00	6	1.0	0.0	0	2	143.0800018310547	142.0399932861328	142.69000244140625	142.11000061035156	5690285	142.9132858276367	145.1246509552002	146.57533966064454	146.0655047607422
AAPL	2022-12-08	2022-12-08 12:30:00	6	1.0	0.0	0	2	142.77000427246094	141.8800048828125	142.10000610351562	142.75999450683594	4334773	142.74628524780275	145.01665077209472	146.51663955688477	146.0523547363281
AAPL	2022-12-08	2022-12-08 13:30:00	6	1.0	0.0	0	2	143.27000427246094	141.5500030517578	142.76499938964844	142.01499938964844	8113963	142.55399017333986	144.86627578735352	146.44968948364257	146.0367797088623
AAPL	2022-12-08	2022-12-08 14:30:00	6	1.0	0.0	0	2	142.94000244140625	141.82000732421875	142.01499938964844	142.85009765625	6529086	142.36649475097656	144.76802825927734	146.39039047241212	146.02810516357422
AAPL	2022-12-08	2022-12-08 15:30:00	6	1.0	0.0	0	2	142.99989318847656	142.07000732421875	142.85499572753906	142.6699981689453	5720964	142.27249450683593	144.6390281677246	146.32967849731446	146.0159041595459
AAPL	2022-12-09	2022-12-09 09:30:00	6	0.0	1.0	0	2	142.5500030517578	140.89999389648438	142.33999633789062	142.41940307617188	13763092	142.15646438598634	144.51088829040526	146.26577255249023	146.00300117492677
AAPL	2022-12-09	2022-12-09 10:30:00	6	0.0	1.0	0	2	144.64999389648438	142.3800048828125	142.42990112304688	144.58200073242188	11598826	142.17006454467773	144.42746849060057	146.2143424987793	145.95291114807128
AAPL	2022-12-09	2022-12-09 11:30:00	6	0.0	1.0	0	2	145.57000732421875	144.2200927734375	144.5800018310547	144.8300018310547	9177286	142.2205894470215	144.3342185974121	146.1497425842285	145.89886116027833
AAPL	2022-12-09	2022-12-09 13:30:00	6	0.0	1.0	0	2	144.47000122070312	143.75	144.11659240722656	144.21499633789062	5222620	142.41683959960938	144.12584342956544	146.033642578125	145.77746109008788
AAPL	2023-01-06	2023-01-06 09:30:00	7	1.0	0.0	0	2	127.3499984741211	124.88999938964844	126.01000213623047	126.375	21496694	125.94725532531739	127.14334087371826	130.65259399414063	137.763060836792
AAPL	2023-01-06	2023-01-06 10:30:00	7	1.0	0.0	0	2	128.0399932861328	126.34010314941406	126.375	127.24500274658203	10581541	126.07650527954101	127.13854103088379	130.49284400939942	137.64246082305908
AAPL	2023-01-06	2023-01-06 11:30:00	7	1.0	0.0	0	2	128.47999572753906	127.01000213623047	127.25	128.32989501953125	8905736	126.26050491333008	127.17083339691162	130.3874419403076	137.52761028289794
AAPL	2023-01-06	2023-01-06 12:30:00	7	1.0	0.0	0	2	128.39999389648438	127.77999877929688	128.3217010498047	128.25	6641033	126.44450492858887	127.22233333587647	130.28745094299316	137.41788524627685
AAPL	2023-01-06	2023-01-06 13:30:00	7	1.0	0.0	0	2	129.5500030517578	128.24000549316406	128.24000549316406	129.3350067138672	8218980	126.68025512695313	127.3044584274292	130.20180107116698	137.31396030426026
AAPL	2023-01-06	2023-01-06 14:30:00	7	1.0	0.0	0	2	130.2899932861328	129.30499267578125	129.33999633789062	129.80999755859375	10559575	126.91825485229492	127.31495838165283	130.13025108337402	137.20782878875733
AAPL	2023-01-06	2023-01-06 15:30:00	7	1.0	0.0	0	2	130.0500030517578	129.33999633789062	129.81500244140625	129.52000427246094	9922349	127.09434013366699	127.30670833587646	130.06155113220214	137.09955379486084
AAPL	2023-01-09	2023-01-09 09:30:00	7	0.0	1.0	0	2	132.73500061035156	130.46499633789062	130.46499633789062	132.56500244140625	18383099	127.35359039306641	127.37087574005128	130.0159511566162	137.00667881011964
AAPL	2023-01-09	2023-01-09 10:30:00	7	0.0	1.0	0	2	133.41000366210938	132.46359252929688	132.5749969482422	133.0850067138672	10329185	127.60459060668946	127.46000080108642	129.9824011993408	136.93010433197023
AAPL	2023-10-27	2023-10-27 09:30:00	8	1.0	0.0	1	2	168.77000427246094	166.19000244140625	166.91000366210938	168.16000366210938	13125053	170.12231521606446	171.9378547668457	175.79409896850586	174.95769989013672
AAPL	2023-10-27	2023-10-27 10:30:00	8	1.0	0.0	1	2	168.9600067138672	167.38999938964844	168.16000366210938	168.73500061035156	6386633	169.9550651550293	171.719229888916	175.70654891967774	174.90657485961913
AAPL	2023-10-27	2023-10-27 11:30:00	8	1.0	0.0	1	2	168.81809997558594	167.52000427246094	168.75	167.75999450683594	3987468	169.7335647583008	171.49847984313965	175.61544891357423	174.85327934265138
AAPL	2023-10-27	2023-10-27 12:30:00	8	1.0	0.0	1	2	167.96310424804688	166.8300018310547	167.77000427246094	167.19000244140625	4730969	169.4550651550293	171.28472976684571	175.51709899902343	174.7993293762207
AAPL	2023-10-27	2023-10-27 13:30:00	8	1.0	0.0	1	2	167.97999572753906	166.92999267578125	167.17999267578125	167.69500732421875	6106335	169.1605651855469	171.09085502624512	175.41794906616212	174.74900444030763
AAPL	2023-10-27	2023-10-27 14:30:00	8	1.0	0.0	1	2	168.24000549316406	167.4499969482422	167.6999969482422	167.99000549316406	6000178	168.89056549072265	170.93460502624512	175.31834915161133	174.7010294342041
AAPL	2023-10-27	2023-10-27 15:30:00	8	1.0	0.0	1	2	168.33999633789062	167.49000549316406	167.99000549316406	168.28500366210938	6380136	168.6983154296875	170.81998252868652	175.2127992248535	174.65177947998046
AAPL	2023-10-30	2023-10-30 09:30:00	8	0.0	0.0	1	2	171.1699981689453	168.8699951171875	169.17999267578125	169.375	12638771	168.54481506347656	170.7153575897217	175.11754928588869	174.6057544708252
AAPL	2023-10-30	2023-10-30 10:30:00	8	0.0	0.0	1	2	170.1999969482422	169.2100067138672	169.37989807128906	169.6699981689453	6708135	168.4400650024414	170.60260772705078	175.02434921264648	174.55842948913573
AAPL	2023-10-30	2023-10-30 11:30:00	8	0.0	0.0	1	2	170.16000366210938	169.41000366210938	169.6699981689453	169.46609497070312	3707282	168.35611953735352	170.499760055542	174.92715911865236	174.51023498535156
AAPL	2023-10-30	2023-10-30 12:30:00	8	0.0	0.0	1	2	170.0500030517578	169.0500030517578	169.46499633789062	169.91990661621094	4478492	168.2811149597168	170.41325759887695	174.83155822753906	174.46438453674315
AAPL	2023-10-30	2023-10-30 13:30:00	8	0.0	0.0	1	2	170.49000549316406	169.8800048828125	169.9199981689453	170.36000061035156	4232265	168.2403648376465	170.35125770568848	174.73905715942382	174.42828453063964
AAPL	2023-10-30	2023-10-30 14:30:00	8	0.0	0.0	1	2	170.82000732421875	169.84019470214844	170.35000610351562	169.85499572753906	6108040	168.1786148071289	170.3078826904297	174.6531071472168	174.3926345062256
AAPL	2023-10-30	2023-10-30 15:30:00	8	0.0	0.0	1	2	170.47999572753906	169.84500122070312	169.85000610351562	170.24000549316406	5989283	168.25761489868165	170.24363288879394	174.57380722045897	174.35563453674317
META	2021-12-06	2021-12-06 09:30:00	1	1.0	0.0	1	4	316.4599914550781	306.3399963378906	308.1300048828125	315.7049865722656	5882134	310.04349517822266			
META	2021-12-06	2021-12-06 10:30:00	1	1.0	0.0	1	4	316.1899108886719	312.9200134277344	315.7550048828125	314.760009765625	2642400	309.78949584960935			
META	2021-12-06	2021-12-06 11:30:00	1	1.0	0.0	1	4	315.6600036621094	313.55999755859375	314.8399963378906	315.44000244140625	1673632	309.65599060058594			
META	2021-12-06	2021-12-06 12:30:00	1	1.0	0.0	1	4	317.489990234375	314.9700012207031	315.4800109863281	317.05999755859375	1874829	309.6639907836914			
META	2021-12-06	2021-12-06 13:30:00	1	1.0	0.0	1	4	317.7300109863281	316.2799987792969	317.07000732421875	317.1600036621094	1668572	309.9064910888672			
META	2021-12-06	2021-12-06 14:30:00	1	1.0	0.0	1	4	320.1000061035156	316.0199890136719	317.1300048828125	318.7300109863281	2777134	310.31449127197266			
META	2021-12-06	2021-12-06 15:30:00	1	1.0	0.0	1	4	318.7200012207031	317.5199890136719	318.69000244140625	317.8699951171875	2228847	310.69110107421875			
META	2021-12-07	2021-12-07 09:30:00	1	0.0	0.0	1	4	325.1700134277344	321.0	321.57000732421875	323.66290283203125	4402030	311.37424621582034			
META	2021-12-07	2021-12-07 10:30:00	1	0.0	0.0	1	4	326.5400085449219	323.6099853515625	323.7200012207031	324.9425048828125	2528118	312.0646713256836			
META	2021-12-07	2021-12-07 11:30:00	1	0.0	0.0	1	4	325.92999267578125	323.3399963378906	324.9372863769531	324.54998779296875	1993719	312.87291107177737			
META	2021-12-07	2021-12-07 12:30:00	1	0.0	0.0	1	4	324.6199951171875	323.54998779296875	324.5784912109375	323.9599914550781	1626636	313.5748809814453			
META	2021-12-07	2021-12-07 13:30:00	1	0.0	0.0	1	4	325.25	323.5199890136719	323.92999267578125	324.6199951171875	1356439	314.31688079833987	316.76575775146483		
META	2021-12-07	2021-12-07 14:30:00	1	0.0	0.0	1	4	324.69000244140625	322.1300048828125	324.6400146484375	322.2300109863281	1864493	314.9093811035156	316.4457580566406		
META	2021-12-07	2021-12-07 15:30:00	1	0.0	0.0	1	4	323.0	321.2799987792969	322.2300109863281	322.92999267578125	1884326	315.68988037109375	316.28825759887695		
META	2021-12-08	2021-12-08 09:30:00	1	0.0	0.0	1	4	331.2900085449219	323.07000732421875	325.0	331.2250061035156	5298661	316.97919006347655	316.3793830871582		
META	2021-12-08	2021-12-08 10:30:00	1	0.0	0.0	1	4	332.4100036621094	330.07000732421875	331.239990234375	332.3900146484375	3448061	318.45052032470704	316.5275085449219		
META	2021-12-08	2021-12-08 11:30:00	1	0.0	0.0	1	4	332.75	331.0	332.3599853515625	331.67999267578125	1905810	319.75202026367185	316.64600830078126		
META	2021-12-08	2021-12-08 12:30:00	1	0.0	0.0	1	4	331.9599914550781	330.2300109863281	331.6400146484375	330.794189453125	1052970	321.02597961425784	316.75586318969727		
META	2021-12-08	2021-12-08 13:30:00	1	0.0	0.0	1	4	331.7900085449219	329.8800048828125	330.8313903808594	331.04998779296875	1335310	322.3789794921875	316.9271125793457		
META	2021-12-08	2021-12-08 14:30:00	1	0.0	0.0	1	4	332.1000061035156	330.9200134277344	331.0400085449219	331.8599853515625	1541975	323.6309783935547	317.0648620605469		
META	2021-12-08	2021-12-08 15:30:00	1	0.0	0.0	1	4	331.989990234375	330.2099914550781	331.8500061035156	330.510009765625	1999939	324.37122955322263	317.20736236572264		
META	2021-12-09	2021-12-09 09:30:00	1	0.0	0.0	1	4	336.1300048828125	328.0	329.5400085449219	332.2749938964844	4563559	325.2469787597656	317.5182373046875		
META	2021-12-09	2021-12-09 10:30:00	1	0.0	0.0	1	4	334.8399963378906	330.2300109863281	332.2799987792969	334.7799987792969	2129112	326.21397857666017	317.934984588623		
